"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Amel_gene_ID"
425.316130169252,-2.53807881929734,0.260223028360129,-5.91061763053789,3.40827360024286e-09,4.38720551764594e-07,"GB40008"
935.586873555873,-2.66246494884673,0.283673283444987,-5.86049179061703,4.61498353982194e-09,5.70288899294264e-07,"GB40009"
3198.9325198596,-2.45438102943615,0.263943210053105,-5.51020436988523,3.58417308509154e-08,4.15226451907855e-06,"GB40010"
6135.47300074239,-2.18431072937111,0.174239523172208,-6.79702691909116,1.06800148424596e-11,1.70659271655027e-09,"GB40021"
4947.80761587965,-5.01528699222442,0.174581092799782,-22.9995524018706,4.70959938849678e-117,8.72971342651762e-114,"GB40136"
27.1122679954796,-5.97890656981896,1.20745608813088,-4.12346802402248,3.73210290310995e-05,0.00298182152638129,"GB40137"
1426.39622657666,-3.03721032292064,0.216871763544964,-9.39361717551702,5.79743204060763e-21,1.73324516620489e-18,"GB40284"
5753.38212783207,-2.03942988745139,0.135405024574374,-7.67644990072332,1.63557978229715e-14,3.22522413241064e-12,"GB40713"
886.253527017149,-3.1474474538709,0.184528709196945,-11.6374707394661,2.65780748949935e-31,1.17297903869905e-28,"GB40806"
76.6456369333264,-2.37770479460681,0.402892515851669,-3.41953434328384,0.000627284137464839,0.0363354336626508,"GB40945"
385.788882867381,-1.91625330737864,0.20024753142236,-4.57560350866992,4.74849115333016e-06,0.000419133485800609,"GB41308"
184.732932247787,-2.11469255864336,0.3082729354217,-3.615927415485,0.000299274231705839,0.0186155680441473,"GB41310"
1259.21568387212,-4.08116999395788,0.187573280718451,-16.4264866624727,1.23616617906996e-60,1.04152619523822e-57,"GB41418"
105.351657326829,-2.48914366614719,0.329464183572091,-4.51989545571148,6.18701762290262e-06,0.000535899806813658,"GB41495"
271.141273413745,-4.17058585684858,0.284259714143582,-11.1538346768585,6.85855231501379e-29,2.76369838502382e-26,"GB41517"
277.462366294329,-2.9186172951143,0.254065256859244,-7.55167124711287,4.2970805178244e-14,8.12762086514214e-12,"GB41545"
2603.61294358385,-2.87313153869666,0.476337382374809,-3.93236308550474,8.41148891704939e-05,0.00609044369400107,"GB41912"
268.463303042517,-2.73114971091083,0.228876418749015,-7.56368751474219,3.91800323235834e-14,7.56501124114523e-12,"GB41916"
146.546148870569,-3.26728055275654,0.313843142194087,-7.22424755534217,5.03883945704475e-13,9.15685570350798e-11,"GB42052"
16996.58515918,-2.1172728408984,0.141626450348312,-7.88887131005975,3.04931762099431e-15,6.42297175258529e-13,"GB42053"
77.3037075682792,-3.10234541073821,0.404024390266887,-5.20351112800261,1.95558036791767e-07,2.0364403202091e-05,"GB42586"
375.301448356574,-2.19600195960265,0.201020114483556,-5.94966311045696,2.68694957583103e-09,3.50741530546506e-07,"GB42704"
76.9016276759717,-3.27749837961985,0.549220083837446,-4.14678640975177,3.37174330757579e-05,0.00274116815566776,"GB42741"
649.560550374411,-1.79000501617034,0.235378121751222,-3.35632305285079,0.000789862465602276,0.0438350019832449,"GB42787"
145.205027044866,-1.98190510697393,0.276182235340062,-3.55527974406071,0.000377577138793428,0.0230222692259045,"GB42800"
348.334095953921,-1.92035257510867,0.251862996522667,-3.65417940632594,0.000258005820453367,0.0163780681093275,"GB42802"
562.09513017326,-2.75169358299436,0.176320801642874,-9.9346961145418,2.94071226125758e-23,9.73375758476258e-21,"GB43052"
826.605469465802,-2.6067201905303,0.180609728322614,-8.89608885109613,5.78492726540754e-19,1.53184873987992e-16,"GB43053"
308.848543121147,-1.93499451669908,0.258576990467178,-3.61592311446504,0.000299279201400296,0.0186155680441473,"GB43129"
1142.71422427254,-1.53781771849379,0.142870922098789,-3.76436093918337,0.000166975557442448,0.0112139816404102,"GB43189"
167.945601014914,-5.19256131604019,0.415210782667728,-10.0974288025542,5.67095480936721e-24,2.0214772758929e-21,"GB43310"
374.660759112369,-4.98816740680079,0.294113464420822,-13.559962018925,6.91718973340402e-42,4.57917960351346e-39,"GB43311"
22.6355126962889,-4.07060804030455,0.829896405978655,-3.69998956277384,0.000215608334181493,0.014172042845348,"GB43513"
231.53842576464,-6.48469692985866,0.479575350158253,-11.4365697237124,2.74526383169924e-30,1.15650478146312e-27,"GB43518"
1277.14422989053,-6.89901694500349,0.258128124626633,-22.8530577732902,1.3625786253696e-115,2.10472978332091e-112,"GB43689"
7695.43787638898,-5.06739053217963,0.134936665897716,-30.1429600703398,1.32653763828633e-199,6.14717541581887e-196,"GB43690"
331.850565388996,-1.85509472688192,0.217389514417263,-3.93346813057704,8.37289447097582e-05,0.00609044369400107,"GB43713"
138.451145925938,-3.39427900210934,0.39076873335134,-6.12709973383832,8.94953784304849e-10,1.21976936366726e-07,"GB43727"
2877.79748074412,-3.68565561664188,0.223879558948268,-11.9959840427525,3.72958099373188e-33,1.81925034999511e-30,"GB43825"
2990.21914083967,-2.32871478450876,0.148740510804064,-8.933106235322,4.14211584239016e-19,1.12909204786094e-16,"GB43892"
41.9890302440076,-5.59986717268248,0.877605054238914,-5.24138637359105,1.5937460521089e-07,1.67850436488015e-05,"GB44006"
24.9737300142501,-3.7856800211471,0.804742616830736,-3.46157884879734,0.000537016786577598,0.0315004530253239,"GB44073"
