"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Bter_gene_ID"
1425.26228022134,4.49098829923488,0.811843504223633,5.53183991233583,3.16889057823942e-08,3.90547339985576e-06,"Def"
39.7913415575419,1.00956335744132,0.281813911713369,3.58237587102562,0.000340483415633288,0.00727577363366375,"ENSRNA049756409"
573.933398223546,1.40566756298714,0.185881498722843,7.56217037545546,3.96398682899189e-14,2.00068078097548e-11,"Kr-h1"
1086.95403399995,0.42629955241851,0.100661021079309,4.23500127306118,2.28550411077955e-05,0.00092812483027404,"LOC100642192"
121.884719827995,0.954090140554909,0.259130661879845,3.68188825526678,0.0002315128870241,0.00540485702548114,"LOC100642203"
113.370153116711,3.21200534085479,0.484641740161983,6.62758709099474,3.41218326602327e-11,9.04143260914515e-09,"LOC100642209"
711.573596494705,0.385746390967084,0.108404309425725,3.558404578292,0.000373114292152548,0.00776942707765197,"LOC100642213"
1255.73192330804,0.73224319388589,0.229248154606555,3.19410725526928,0.00140263994592017,0.0202916785491808,"LOC100642235"
427.867846559387,0.564882498051141,0.19130104593694,2.95284584192681,0.00314859157002335,0.0358452438782787,"LOC100642278"
351.096621666767,0.581341683006997,0.156452720680075,3.7157658906793,0.000202589096401846,0.00492486658890633,"LOC100642314"
1443.34432603405,0.518300505812281,0.119043146953802,4.35388780517893,1.33744174398174e-05,0.00061007639911159,"LOC100642353"
922.696345717537,0.970816950363217,0.309596538681333,3.13574872154006,0.00171416005949313,0.023508338833069,"LOC100642358"
286.489138049613,0.477779290455454,0.151366505259733,3.15643999070746,0.00159707746425857,0.022509872398506,"LOC100642361"
1107.61953456953,0.461215123661678,0.15736278076934,2.9309034919618,0.00337977761082692,0.0376284274129775,"LOC100642362"
1468.10736762248,0.586952336158987,0.177406022859467,3.30852541925222,0.00093788670440229,0.0154838959189406,"LOC100642366"
341.629847754361,0.946906669692766,0.337482874597957,2.80579176297705,0.00501931178183073,0.049859124250819,"LOC100642374"
779.270946256013,0.709209245305237,0.231288905149247,3.06633491497396,0.00216700435680167,0.0276723845514951,"LOC100642375"
738.786834441384,0.358824852225132,0.0963061803361615,3.7258756496482,0.000194638346785731,0.00477539777218048,"LOC100642386"
8132.38670356427,0.573625701288351,0.15054808575927,3.81024905361861,0.000138826866598724,0.00367090815319986,"LOC100642389"
602.193605549653,1.16930258739218,0.279464596350204,4.18408128493994,2.86321655548491e-05,0.00112700807120907,"LOC100642395"
5524.8960329242,0.341112642338766,0.101805716158905,3.3506236703481,0.000806297968997841,0.0137615977027506,"LOC100642413"
326.921737053757,0.640202722114836,0.177208623530083,3.61270636474502,0.000303017778389778,0.00666324778662501,"LOC100642441"
218.249639976399,1.36387387983622,0.391379854244639,3.48478304400335,0.000492536226140384,0.00950890976477583,"LOC100642443"
3690.0451094919,0.311147862929374,0.074695493297719,4.1655506804033,3.10601910958656e-05,0.00120283695825601,"LOC100642468"
865.849010646402,0.525012987155821,0.163274368025038,3.21552607127723,0.00130205667044491,0.0193411204929875,"LOC100642475"
236.915059242348,0.775956608099304,0.169718019965527,4.57203429698813,4.83011854230347e-06,0.000270869981110447,"LOC100642477"
596.060017563795,0.822477581533832,0.206707651672924,3.97894115131862,6.92228709362866e-05,0.0021801794562944,"LOC100642493"
968.424184903888,0.440008760523433,0.128365032863775,3.42779299554563,0.000608509266133547,0.011156053498729,"LOC100642505"
1229.96588462415,0.428142391787399,0.145257901585639,2.94746369811065,0.0032039236813101,0.0363191305863163,"LOC100642510"
415.895473226531,0.44914688393024,0.146235902884055,3.0713858571814,0.00213067610803586,0.0274065971712039,"LOC100642606"
14.0331561501137,1.99247140973144,0.593920810114976,3.35477621898064,0.000794292106179975,0.0136445737980576,"LOC100642618"
2794.52042524576,1.65745754430593,0.333601478400973,4.96837589644537,6.75159883293961e-07,5.0751912078246e-05,"LOC100642632"
917.778235023102,0.799763704595495,0.194765143522553,4.1062979244173,4.02050865270673e-05,0.00145438126996719,"LOC100642654"
306.106682302102,1.98008463042838,0.362402393366145,5.4637736026976,4.66117941773135e-08,5.36998267918854e-06,"LOC100642661"
1094.335472743,0.377952359210743,0.124800899940462,3.02844257846739,0.0024581778819799,0.0299473877828792,"LOC100642672"
413.221354734472,0.695961085226058,0.246392745737426,2.82460055040632,0.00473395921810051,0.0478559960050115,"LOC100642683"
2536.4962646481,0.254915214083461,0.06861909062947,3.71493139511211,0.00020325883263959,0.004929840657087,"LOC100642693"
748.016880449026,0.421656861693485,0.120140374987461,3.50970156150665,0.000448609900961899,0.00888833195767285,"LOC100642740"
415.966997225884,0.795226681027064,0.127055635965394,6.25888552668106,3.8773834432536e-10,8.38701777858059e-08,"LOC100642743"
888.425576598494,0.453401529530336,0.0965321233751621,4.6968979203766,2.64142375079968e-06,0.000166645537706702,"LOC100642785"
266.708108062925,0.563970246864647,0.144432611678986,3.90472927345605,9.43309250238259e-05,0.00270952161064371,"LOC100642855"
205.669764780034,1.00896633755335,0.22350014628041,4.51438781739085,6.34999238629191e-06,0.000334843628369691,"LOC100642896"
141.224414417602,0.650437746830291,0.199966710354646,3.25273014531631,0.00114301991398062,0.0175832627986656,"LOC100642904"
9773.41172622804,0.652934073168765,0.203068585456835,3.21533767372184,0.00130291159845203,0.0193411204929875,"LOC100642931"
47.7520971350562,2.58458145961344,0.373618179204025,6.91770797962712,4.59009229558564e-12,1.73751386574687e-09,"LOC100642938"
2248.77198923358,0.636376068864838,0.183495792546973,3.46806899510751,0.000524212680455727,0.00990397540133734,"LOC100642991"
