"Bter_Gene_ID"
"LOC100644976"
"LOC100644997"
"LOC100644999"
"LOC100645012"
"LOC100645036"
"LOC100645050"
"LOC100645057"
"LOC100645100"
"LOC100645111"
"LOC100645130"
"LOC100645143"
"LOC100645170"
"LOC100645184"
"LOC100645199"
"LOC100645213"
"LOC100645227"
"LOC100645251"
"LOC100645262"
"LOC100645268"
"LOC100645293"
"LOC100645295"
"LOC100645342"
"LOC100645357"
"LOC100645366"
"LOC100645371"
"LOC100645373"
"LOC100645374"
"LOC100645392"
"LOC100645415"
"LOC100645421"
"LOC100645428"
"LOC100645436"
"LOC100645441"
"LOC100645446"
"LOC100645490"
"LOC100645502"
"LOC100645531"
"LOC100645608"
"LOC100645609"
"LOC100645613"
"LOC100645624"
"LOC100645636"
"LOC100645638"
"LOC100645642"
"LOC100645666"
"LOC100645678"
"LOC100645681"
"LOC100645684"
"LOC100645687"
"LOC100645694"
"LOC100645700"
"LOC100645705"
"LOC100645710"
"LOC100645741"
"LOC100645743"
"LOC100645747"
"LOC100645759"
"LOC100645766"
"LOC100645797"
"LOC100645805"
"LOC100645808"
"LOC100645817"
"LOC100645820"
"LOC100645830"
"LOC100645833"
"LOC100645851"
"LOC100645865"
"LOC100645871"
"LOC100645882"
"LOC100645899"
"LOC100645943"
"LOC100645949"
"LOC100645990"
"LOC100645995"
"LOC100646058"
"LOC100646063"
"LOC100646070"
"LOC100646086"
"LOC100646102"
"LOC100646121"
"LOC100646122"
"LOC100646129"
"LOC100646133"
"LOC100646160"
"LOC100646215"
"LOC100646216"
"LOC100646220"
"LOC100646247"
"LOC100646250"
"LOC100646258"
"LOC100646303"
"LOC100646356"
"LOC100646384"
"LOC100646393"
"LOC100646410"
"LOC100646438"
"LOC100646464"
"LOC100646480"
"LOC100646496"
"LOC100646503"
"LOC100646536"
"LOC100646561"
"LOC100646576"
"LOC100646580"
"LOC100646581"
"LOC100646616"
"LOC100646623"
"LOC100646631"
"LOC100646656"
"LOC100646658"
"LOC100646669"
"LOC100646707"
"LOC100646748"
"LOC100646800"
"LOC100646801"
"LOC100646813"
"LOC100646822"
"LOC100646843"
"LOC100646888"
"LOC100646891"
"LOC100646906"
"LOC100646922"
"LOC100646969"
"LOC100646994"
"LOC100646998"
"LOC100647016"
"LOC100647022"
"LOC100647028"
"LOC100647074"
"LOC100647079"
"LOC100647092"
"LOC100647114"
"LOC100647127"
"LOC100647131"
"LOC100647159"
"LOC100647202"
"LOC100647215"
"LOC100647218"
"LOC100647220"
"LOC100647238"
"LOC100647262"
"LOC100647270"
"LOC100647271"
"LOC100647277"
"LOC100647292"
"LOC100647298"
"LOC100647301"
"LOC100647317"
"LOC100647320"
"LOC100647331"
"LOC100647345"
"LOC100647352"
"LOC100647421"
"LOC100647425"
"LOC100647453"
"LOC100647456"
"LOC100647457"
"LOC100647496"
"LOC100647520"
"LOC100647536"
"LOC100647575"
"LOC100647648"
"LOC100647654"
"LOC100647665"
"LOC100647677"
"LOC100647680"
"LOC100647687"
"LOC100647707"
"LOC100647731"
"LOC100647769"
"LOC100647772"
"LOC100647794"
"LOC100647815"
"LOC100647816"
"LOC100647820"
"LOC100647842"
"LOC100647844"
"LOC100647849"
"LOC100647850"
"LOC100647853"
"LOC100647869"
"LOC100647872"
"LOC100647885"
"LOC100647891"
"LOC100647896"
"LOC100647900"
"LOC100647911"
"LOC100647914"
"LOC100647919"
"LOC100647938"
"LOC100647962"
"LOC100648030"
"LOC100648040"
"LOC100648072"
"LOC100648078"
"LOC100648086"
"LOC100648111"
"LOC100648119"
"LOC100648152"
"LOC100648161"
"LOC100648179"
"LOC100648200"
"LOC100648226"
"LOC100648247"
"LOC100648312"
"LOC100648321"
"LOC100648330"
"LOC100648332"
"LOC100648335"
"LOC100648354"
"LOC100648365"
"LOC100648367"
"LOC100648374"
"LOC100648382"
"LOC100648395"
"LOC100648412"
"LOC100648439"
"LOC100648462"
"LOC100648477"
"LOC100648506"
"LOC100648516"
"LOC100648530"
"LOC100648535"
"LOC100648547"
"LOC100648569"
"LOC100648591"
"LOC100648597"
"LOC100648611"
"LOC100648623"
"LOC100648627"
"LOC100648628"
"LOC100648639"
"LOC100648690"
"LOC100648719"
"LOC100648724"
"LOC100648761"
"LOC100648788"
"LOC100648794"
"LOC100648804"
"LOC100648814"
"LOC100648846"
"LOC100648860"
"LOC100648864"
"LOC100648892"
"LOC100648931"
"LOC100648951"
"LOC100648955"
"LOC100648957"
"LOC100648972"
"LOC100648977"
"LOC100648978"
"LOC100648981"
"LOC100648982"
"LOC100649001"
"LOC100649050"
"LOC100649076"
"LOC100649085"
"LOC100649087"
"LOC100649093"
"LOC100649098"
"LOC100649103"
"LOC100649104"
"LOC100649133"
"LOC100649138"
"LOC100649203"
"LOC100649211"
"LOC100649214"
"LOC100649233"
"LOC100649235"
"LOC100649241"
"LOC100649250"
"LOC100649251"
"LOC100649314"
"LOC100649339"
"LOC100649365"
"LOC100649369"
"LOC100649375"
"LOC100649393"
"LOC100649408"
"LOC100649413"
"LOC100649427"
"LOC100649430"
"LOC100649433"
"LOC100649443"
"LOC100649446"
"LOC100649457"
"LOC100649462"
"LOC100649466"
"LOC100649512"
"LOC100649528"
"LOC100649538"
"LOC100649558"
"LOC100649559"
"LOC100649576"
"LOC100649577"
"LOC100649578"
"LOC100649582"
"LOC100649587"
"LOC100649600"
"LOC100649633"
"LOC100649634"
"LOC100649669"
"LOC100649671"
"LOC100649702"
"LOC100649738"
"LOC100649741"
"LOC100649743"
"LOC100649752"
"LOC100649756"
"LOC100649777"
"LOC100649783"
"LOC100649791"
"LOC100649800"
"LOC100649803"
"LOC100649808"
"LOC100649810"
"LOC100649825"
"LOC100649833"
"LOC100649875"
"LOC100649878"
"LOC100649910"
"LOC100649916"
"LOC100649931"
"LOC100649932"
"LOC100649940"
"LOC100649951"
"LOC100649952"
"LOC100649955"
"LOC100649970"
"LOC100649972"
"LOC100649978"
"LOC100649996"
"LOC100649998"
"LOC100650012"
"LOC100650023"
"LOC100650037"
"LOC100650061"
"LOC100650076"
"LOC100650089"
"LOC100650096"
"LOC100650115"
"LOC100650124"
"LOC100650141"
"LOC100650162"
"LOC100650164"
"LOC100650193"
"LOC100650199"
"LOC100650215"
"LOC100650228"
"LOC100650259"
"LOC100650267"
"LOC100650270"
"LOC100650278"
"LOC100650319"
"LOC100650320"
"LOC100650358"
"LOC100650415"
"LOC100650428"
"LOC100650494"
"LOC100650512"
"LOC100650517"
"LOC100650523"
"LOC100650531"
"LOC100650560"
"LOC100650569"
"LOC100650570"
"LOC100650591"
"LOC100650597"
"LOC100650610"
"LOC100650650"
"LOC100650662"
"LOC100650668"
"LOC100650698"
"LOC100650721"
"LOC100650748"
"LOC100650782"
"LOC100650791"
"LOC100650797"
"LOC100650846"
"LOC100650868"
"LOC100650873"
"LOC100650882"
"LOC100650887"
"LOC100650893"
"LOC100650920"
"LOC100650929"
"LOC100650931"
"LOC100650935"
"LOC100650940"
"LOC100650964"
"LOC100650973"
"LOC100650987"
"LOC100650992"
"LOC100650998"
"LOC100651032"
"LOC100651067"
"LOC100651075"
"LOC100651098"
"LOC100651127"
"LOC100651181"
"LOC100651183"
"LOC100651191"
"LOC100651199"
"LOC100651204"
"LOC100651207"
"LOC100651240"
"LOC100651262"
"LOC100651274"
"LOC100651282"
"LOC100651283"
"LOC100651293"
"LOC100651296"
"LOC100651299"
"LOC100651312"
"LOC100651315"
"LOC100651316"
"LOC100651341"
"LOC100651342"
"LOC100651346"
"LOC100651347"
"LOC100651365"
"LOC100651372"
"LOC100651384"
"LOC100651395"
"LOC100651413"
"LOC100651420"
"LOC100651448"
"LOC100651455"
"LOC100651480"
"LOC100651482"
"LOC100651483"
"LOC100651506"
"LOC100651514"
"LOC100651518"
"LOC100651526"
"LOC100651530"
"LOC100651531"
"LOC100651536"
"LOC100651554"
"LOC100651557"
"LOC100651564"
"LOC100651570"
"LOC100651583"
"LOC100651599"
"LOC100651706"
"LOC100651732"
"LOC100651752"
"LOC100651764"
"LOC100651769"
"LOC100651787"
"LOC100651818"
"LOC100651828"
"LOC100651835"
"LOC100651849"
"LOC100651851"
"LOC100651855"
"LOC100651857"
"LOC100651947"
"LOC100651954"
"LOC100651962"
"LOC100651968"
"LOC100651999"
"LOC100652006"
"LOC100652011"
"LOC100652041"
"LOC100652047"
"LOC100652056"
"LOC100652082"
"LOC100652092"
"LOC100652094"
"LOC100652110"
"LOC100652129"
"LOC100652146"
"LOC100652191"
"LOC100652258"
"LOC100652261"
"LOC100652272"
"LOC105665615"
"LOC105665618"
"LOC105665684"
"LOC105665793"
"LOC105665827"
"LOC105665843"
"LOC105665866"
"LOC105665871"
"LOC105665874"
"LOC105665914"
"LOC105665928"
"LOC105665960"
"LOC105665993"
"LOC105666000"
"LOC105666026"
"LOC105666055"
"LOC105666060"
"LOC105666094"
"LOC105666122"
"LOC105666151"
"LOC105666201"
"LOC105666229"
"LOC105666251"
"LOC105666261"
"LOC105666293"
"LOC105666315"
"LOC105666330"
"LOC105666353"
"LOC105666369"
"LOC105666401"
"LOC105666416"
"LOC105666487"
"LOC105666510"
"LOC105666529"
"LOC105666557"
"LOC105666561"
"LOC105666637"
"LOC105666700"
"LOC105666757"
"LOC105666778"
"LOC105666911"
"LOC105666944"
"LOC105666957"
"LOC105667094"
"LOC105667116"
"LOC105667117"
"LOC105667122"
"LOC105667131"
"LOC105667155"
"LOC105667202"
"LOC105667206"
"LOC110119167"
"LOC110119175"
"LOC110119311"
"LOC110119331"
"LOC110119349"
"LOC110119355"
"LOC110119363"
"LOC110119425"
"LOC110119435"
"LOC110119466"
"LOC110119470"
"LOC110119510"
"LOC110119520"
"LOC110119530"
"LOC110119559"
"LOC110119569"
"LOC110119577"
"LOC110119587"
"LOC110119626"
"LOC110119631"
"LOC110119646"
"LOC110119659"
"LOC110119741"
"LOC110119757"
"LOC110119803"
"LOC110119827"
"LOC110119849"
"LOC110119921"
"LOC110119923"
"LOC110119932"
"LOC110120001"
"LOC110120007"
"LOC110120016"
"LOC110120023"
"LOC110120080"
"LOC110120140"
"LOC110120162"
"LOC110120164"
"LOC110120201"
"LOC110120202"
"LOC110120228"
"LOC110120282"
"LOC110120291"
"LOC110120346"
"LOC110120352"
"LOC110120356"
