"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Amel_gene_ID"
20.8190234738003,5.13992182668377,1.33451639237803,3.85152393484261,0.000117385054466287,0.00163617816317525,"ENSRNA022717445"
651.415967375735,0.772227458314581,0.168384214272238,4.58610364191305,4.51594488338881e-06,8.90969035811111e-05,"GB40014"
268.035084382177,0.656440330975442,0.224428948508035,2.92493608930285,0.00344526972750367,0.0299218061527089,"GB40019"
261.971260328937,0.653134924379643,0.214854353302753,3.03989616379475,0.00236659725948437,0.0220704044527864,"GB40072"
1640.26343361184,1.13548786403382,0.155192675142911,7.31663310132515,2.54269811940675e-13,1.31093424633505e-11,"GB40077"
101.398827470455,4.49361657382497,1.41738429519775,3.17035865929221,0.00152250882837486,0.0153502723429705,"GB40085"
516.796267133338,0.58419498449986,0.180212783676101,3.24169558109618,0.00118820871119231,0.0125078954122494,"GB40108"
393.908621810242,3.88813745819622,0.306065239108504,12.7036231540748,5.6454275283001e-37,1.19131649748361e-34,"GB40218"
3284.74994001886,0.616097463441822,0.135108852526446,4.56000811139467,5.11516449357467e-06,0.000100032333221329,"GB40232"
646.69209160666,0.859310117129809,0.155982844655274,5.50900401277401,3.60869681180854e-08,1.03624414146679e-06,"GB40320"
296.602597383526,0.594802439548229,0.20261913284194,2.93556897221659,0.00332936586482523,0.029217278392093,"GB40365"
430.761312040511,1.08853387091311,0.186377426152486,5.84048129317183,5.20502299979532e-09,1.68079639502287e-07,"GB40456"
372.597050947272,0.805758279541347,0.205157205809181,3.92751634710209,8.58275889806694e-05,0.00122452758240659,"GB40466"
128.878337874427,1.9724769520294,0.373325691850346,5.28352855184716,1.26719103520469e-07,3.332896073463e-06,"GB40503"
294.123243767783,0.694290116578394,0.208150140598586,3.33552557102194,0.000851383234251473,0.00937554789757022,"GB40538"
29.5995390842111,5.65669593142054,1.19994723415227,4.71412056332364,2.42756904526375e-06,5.110849539843e-05,"GB40604"
41.1731423990189,2.60738940480772,0.620621032899025,4.20125852426909,2.65435269258945e-05,0.000444903127267187,"GB40614"
26.7547098460757,1.95361419574473,0.606880557909472,3.2191082253061,0.00128589942775084,0.0134272168094489,"GB40615"
19.7913751084239,3.37964159750022,1.06755418696731,3.16577990959041,0.00154667771899627,0.0154872708870393,"GB40624"
308.664439840868,0.56238925198538,0.206083891998636,2.72893357424123,0.00635395014140087,0.0489437551638977,"GB40656"
662.383529020251,0.526222844014139,0.165709376971214,3.17557674545811,0.00149538960317281,0.0151272745364438,"GB40657"
2400.36468177647,0.974026033641497,0.124320150810478,7.83482023864636,4.69513945666188e-15,2.89821057345237e-13,"GB40746"
22916.0041953564,0.348689855260168,0.114545156281615,3.04412571058785,0.00233357606363469,0.0218297620633208,"GB40866"
103.077758344084,1.41184363786393,0.513240346258251,2.75084304684325,0.00594421163325879,0.0467328303858589,"GB40907"
12662.5248259629,0.402642168865273,0.108149295212768,3.72302166253726,0.000196852624809444,0.00258500827427047,"GB40976"
243.362881256015,1.06107239612381,0.273324782252809,3.88209363006967,0.000103560985581953,0.0014546631318431,"GB41011"
137.393858772625,1.08099337348861,0.31698020463892,3.41028669194026,0.000648946246463142,0.00738837922259291,"GB41042"
79.4732739422897,1.65129506563639,0.551900507970045,2.99201584667869,0.00277141876703562,0.025198250392867,"GB41064"
373.407960664886,1.66834396167006,0.313981204112243,5.31351539461471,1.07530346972988e-07,2.8613793795686e-06,"GB41065"
47.2413186217232,4.47670625870744,0.748871648518421,5.97793529447166,2.25983454125653e-09,7.73801457636291e-08,"GB41096"
190.123934692755,0.663626703169042,0.237018037368864,2.7998995795255,0.00511185063118223,0.0415072036848022,"GB41126"
52.8585673061353,1.1859213188516,0.42867511100703,2.76648046131176,0.00566649803974986,0.0451046496107413,"GB41172"
230.675240528897,0.643819282895236,0.232017080745913,2.77487881851379,0.00552222799849292,0.0441875633671295,"GB41174"
984.833418047382,0.684975960587267,0.14899111047829,4.59742838608534,4.27737577152953e-06,8.49316813453229e-05,"GB41266"
593.815164977042,0.506485673229014,0.167485398721199,3.02405867673352,0.00249408060573907,0.0229526241546413,"GB41294"
338.447797964455,0.569191476405283,0.202200188704712,2.81498983780136,0.00487787763400112,0.0399115073497981,"GB41300"
162.259487132045,0.98398333921009,0.288476521003455,3.41096507884711,0.000647333816765424,0.00737928021775058,"GB41342"
2044.04268390068,0.404698911337669,0.143053644278483,2.82900106025848,0.00466935442658733,0.0386585055354502,"GB41345"
534.935695929292,0.498291194226192,0.164846032559708,3.02276728465217,0.00250474779104608,0.0230274381519272,"GB41362"
44.3161788386917,2.44248684769974,0.838071188896782,2.91441452714175,0.00356356376541336,0.0308547496253443,"GB41409"
33.067223762449,2.62309556413755,0.615526573809603,4.2615472276083,2.03016438554581e-05,0.0003502226546472,"GB41414"
1257.27550522582,1.56784502983781,0.138016852725755,11.3598085949198,6.62897161160302e-30,1.07413015006582e-27,"GB41427"
611.033328349055,0.544889146957009,0.169195868803757,3.22046366030958,0.0012798341743448,0.013394711993085,"GB41444"
53.0614417031575,1.81046044481284,0.633558276476205,2.8576068090886,0.00426848950295666,0.0359631139738428,"GB41494"
532.360306694811,0.697904733159731,0.167043751130995,4.17797570058419,2.94115067929252e-05,0.000484355739816704,"GB41602"
314.571932374107,5.30429443778751,1.91812255032702,2.76535742561557,0.00568604551112441,0.0451796645953965,"GB41622"
189.87408022242,0.866003915320199,0.293750495851567,2.94809345873511,0.0031974038448897,0.0282780141213734,"GB41659"
