"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Amel_gene_ID"
20953.5731388384,3.41856314648916,0.12813779860331,18.8747049883115,1.84149285885031e-79,2.42008991510107e-76,"GB40077"
49.132111137302,2.7684816569967,0.30480164635007,5.80207383448831,6.54997060402162e-09,9.06102249242654e-07,"GB40114"
26.530185227136,3.2514353713106,0.418997497765279,5.37338619757545,7.72715812989761e-08,9.14867676964994e-06,"GB40210"
3524.21843947002,4.76014321141685,0.213537658589902,17.6088060356519,2.10845713456746e-69,2.13148797403735e-66,"GB40218"
15.7725001570554,2.97026508101937,0.497396915199623,3.96115259425892,7.45888445849285e-05,0.00511960781440172,"GB40219"
22117.5267744563,1.60383269637553,0.137017833960816,4.40696425363292,1.04829480271113e-05,0.000877496197275771,"GB40232"
15.8955131749105,2.51022752263561,0.447658477822321,3.373615373001,0.000741879497434809,0.0399581162101978,"GB40233"
634.203353867367,2.90463131065674,0.274170648221051,6.94688261859863,3.73446169039453e-12,6.82193133547713e-10,"GB40234"
628.300619053101,6.17575772219994,0.238523956323634,21.6991106552726,2.0916908866083e-104,4.58150027196772e-101,"GB40614"
266.200887375446,3.72958398896134,0.216048202007903,12.6341435086856,1.36876427486708e-36,8.56585719062058e-34,"GB40615"
14.7496741112829,3.48002377426082,0.660769512215961,3.7532357780004,0.000174566519947948,0.0106704800239811,"GB40617"
1770.7141836588,2.02400240819757,0.273300604893734,3.74679890882689,0.00017910555165133,0.0108470283861833,"GB40703"
189.782478487899,5.24228229044702,0.402339106484976,10.5440466066289,5.41189545238941e-26,2.45252172535523e-23,"GB40967"
62.1620631330896,3.20011637877471,0.267754194711066,8.21692590530229,2.08785974501778e-16,5.38012799392621e-14,"GB41064"
1682.84487012176,2.37268900760262,0.236240145024778,5.81056622471444,6.22618967617104e-09,8.79834244346665e-07,"GB41065"
2745.53015220331,7.91880515520121,0.368758411652082,18.7624334430885,1.53221456776942e-78,1.83057853178415e-75,"GB41096"
14.623568175785,2.50063958957997,0.420205949726589,3.5712002425391,0.000355349081879005,0.0205726768019995,"GB41289"
10217.4185200035,1.730452091058,0.0941026942684853,7.76228668834858,8.34115893571172e-15,1.92314931110743e-12,"GB41427"
1325.38977392451,2.36389979218627,0.171146110799843,7.96921288957224,1.59688164285817e-15,3.9596638774419e-13,"GB41659"
355.646080329192,4.06043375490722,0.225954056537846,13.5444957342229,8.53983206325228e-42,5.90686699869797e-39,"GB41660"
753.527484729298,2.3954824622943,0.220851174438529,6.31865538339128,2.63848917580153e-10,4.33437809354797e-08,"GB41670"
439.949075804492,2.57142938238105,0.253849221906888,6.19040456605163,6.00099915764304e-10,9.50182300358371e-08,"GB42167"
3791.94636358954,1.93264437730011,0.150902558329005,6.18044112457466,6.39227325886415e-10,1.00008637104753e-07,"GB42351"
367.107755886877,2.00448388222021,0.164758054696829,6.0967209407064,1.0826627649422e-09,1.6544597740547e-07,"GB42378"
25.3061100464059,3.1884998232678,0.522855516156509,4.18566842204396,2.84328151711487e-05,0.00213522318273849,"GB42434"
4403.6807424105,2.18601791818935,0.298721613786174,3.97031169976975,7.17786655535691e-05,0.00504446643157757,"GB42625"
574.578288939222,4.11453056519245,0.198004011625891,15.729633655489,9.47577288263048e-56,8.30204048156865e-53,"GB42673"
271.125532751566,2.39817442430038,0.164669277706384,8.4908031648345,2.052138864015e-17,5.73812956401811e-15,"GB42823"
5914.56721198723,2.1955022943792,0.314888913558222,3.79658426481297,0.000146703510516496,0.0093139011362695,"GB43005"
490.805212382299,1.98033130299127,0.123537529131665,7.93549385261258,2.09659377043124e-15,5.00971551472862e-13,"GB43093"
19.7279409882155,3.36190433355023,0.425837896853788,5.54648694021988,2.91466387216176e-08,3.71888471921843e-06,"GB43224"
65.4174917005171,4.42433626366149,0.37518340445445,9.12709950121803,7.03590439178764e-20,2.31164638792183e-17,"GB43418"
1739.22098494661,1.94846597699715,0.22341547553078,4.24530115805018,2.18300022309234e-05,0.00170767791261188,"GB44204"
236.265160656833,1.72263198362124,0.166906719127685,4.32955597832119,1.49410288726372e-05,0.0012195962822621,"GB44344"
257.301988479198,2.33439840864368,0.216649956500539,6.15923691007231,7.30963060809922e-10,1.13015488766635e-07,"GB44513"
151.092249622554,2.48863043060164,0.325294204398502,4.576258692817,4.7336514254554e-06,0.000420335452927938,"GB44821"
307.208942456312,1.72490555773778,0.207023196421546,3.50156683051935,0.000462530952134098,0.0260883337894691,"GB45427"
415.843346953639,3.20662679842802,0.26324881900516,8.3822856519055,5.190966869174e-17,1.4212434707226e-14,"GB45938"
381.442126157046,1.66108712524271,0.15924747482195,4.15131935989471,3.30564117249262e-05,0.0024543918807287,"GB46516"
2102.98339439309,1.43665609224838,0.116171713814434,3.75871266688785,0.000170789836057022,0.0105768043631979,"GB46628"
501.514042984418,5.52838594203534,0.276222499225579,16.3939793272857,2.11157521591687e-60,1.98216582054139e-57,"GB46629"
1720.65628907386,2.07690048375257,0.138034122491598,7.80169761153167,6.10798661959391e-15,1.43341357419113e-12,"GB46635"
2398.97070865084,1.9441940919473,0.273805786364763,3.44840810153459,0.000563901323144351,0.0311377781040465,"GB46697"
67.865404737228,2.29248296447018,0.320348684349353,4.0346129939484,5.46923662693576e-05,0.00390634281256466,"GB46698"
126.636778301715,1.76544025805262,0.216172945026894,3.54086982511798,0.000398810288698195,0.0227876731046594,"GB46710"
2581.24862933503,2.80801958743768,0.25144846974088,7.19041793851785,6.45932905717651e-13,1.32638285108459e-10,"GB46737"
414.663753401192,2.34059450764437,0.180180901657254,7.44026972511488,1.00479926799064e-13,2.20084532998883e-11,"GB46749"
17.7050900369561,7.27353300913305,1.41734817072859,4.42624694390237,9.58867493181111e-06,0.000808423670677706,"GB47119"
